"시군구별(1)","시군구별(2)",급여형태별(1),급여형태별(2),2024,2024,2024,2024,2024
"시군구별(1)","시군구별(2)",급여형태별(1),급여형태별(2),진료실인원수 (명),입내원일수 (일),요양급여일수 (일),진료비 (천원),급여비 (천원)
"대구","수성구",합계,소계,381210,8579606,93971656,861424127,646904057
"대구","수성구",의료기관,소계,381109,8579219,12996785,681027427,515445560
"대구","수성구",의료기관,입원,45620,960107,1422439,265981082,216713015
"대구","수성구",의료기관,외래,379704,7619112,11574346,415046345,298732545
"대구","수성구",약국,소계,365327,4243282,80974871,180396700,131458497
"대구","달서구",합계,소계,485969,10834780,120604873,1119679925,838349676
"대구","달서구",의료기관,소계,485836,10834106,16234514,881924645,665378655
"대구","달서구",의료기관,입원,60683,1221694,1897525,357805279,290769689
"대구","달서구",의료기관,외래,484076,9612412,14336989,524119367,374608966
"대구","달서구",약국,소계,466880,5570415,104370359,237755280,172971021
"대구","달성군",합계,소계,246494,5354301,56986476,544446543,408991780
"대구","달성군",의료기관,소계,246451,5353716,8244752,430104810,325880997
"대구","달성군",의료기관,입원,34546,624008,986633,181861555,148893111
"대구","달성군",의료기관,외래,245552,4729708,7258119,248243256,176987885
"대구","달성군",약국,소계,237377,2841521,48741724,114341732,83110783
"대구","군위군",합계,소계,21447,634073,8458089,76337452,57954841
"대구","군위군",의료기관,소계,21436,632868,1516148,60389056,46321735
"대구","군위군",의료기관,입원,4010,125439,180703,31532788,25459316
"대구","군위군",의료기관,외래,21262,507429,1335445,28856268,20862419
"대구","군위군",약국,소계,20486,262315,6941941,15948396,11633107
"인천","소계",합계,소계,2864874,61417408,677176057,6744592024,5093372919
"인천","소계",의료기관,소계,2863620,61399310,96217416,5365675276,4089178885
"인천","소계",의료기관,입원,429810,6553232,10894834,2346594146,1932586624
"인천","소계",의료기관,외래,2855044,54846078,85322582,3019081129,2156592261
"인천","소계",약국,소계,2749232,31077461,580958641,1378916748,1004194034
"인천","중구",합계,소계,158666,3075355,32910103,344703118,260239659
"인천","중구",의료기관,소계,158600,3074940,4882792,275226821,209732193
"인천","중구",의료기관,입원,22693,326473,540804,120363736,99145641
"인천","중구",의료기관,외래,158081,2748467,4341988,154863085,110586551
"인천","중구",약국,소계,151529,1563463,28027311,69476297,50507467
"인천","동구",합계,소계,54425,1395429,16085919,161812013,122229914
"인천","동구",의료기관,소계,54398,1395308,2157431,128135827,97940213
"인천","동구",의료기관,입원,9503,183635,289176,63816358,51875965
"인천","동구",의료기관,외래,54183,1211673,1868255,64319469,46064248
"인천","동구",약국,소계,52299,664296,13928488,33676186,24289701
"인천","미추홀구",합계,소계,383564,8689417,97465302,991707343,752659870
"인천","미추홀구",의료기관,소계,383381,8687966,13198308,788861546,604941938
"인천","미추홀구",의료기관,입원,60952,1060668,1668228,367779838,302359062
"인천","미추홀구",의료기관,외래,381947,7627298,11530080,421081708,302582876
"인천","미추홀구",약국,소계,368117,4360771,84266994,202845797,147717932
"인천","연수구",합계,소계,390641,7618246,79765719,794114075,595614711
"인천","연수구",의료기관,소계,390524,7617219,11597966,634638350,479418231
"인천","연수구",의료기관,입원,52300,659500,1128774,250604447,206419973
"인천","연수구",의료기관,외래,389576,6957719,10469192,384033903,272998257
